database;workloadName;phase;run;recordcount;operationcount;productsperorder;componentsperproduct;testparametercount;fieldlength;insertproportion;readproportion;scanproportion;updateproportion;onlynodes;index;overall time (ms);overall throughput (ops/sec);initialise average (ms);sys_load_avg min;sys_load_avg max;sys_load_avg average;sys_load_avg StdD;thread_count min;thread_count max;thread_count average;thread_count StdD;used_mem_mb min;used_mem_mb max;used_mem_mb average;used_mem_mb StdD;cleanup average;insert min (us);insert max (us);insert average (us);insert StdD (us);insertNode min (us);insertNode max (us);insertNode average (us);insertNode StdD (us);insertEdge min (us);insertEdge max (us);insertEdge average (us);insertEdge StdD (us);read min (us);read max (us);read average (us);read StdD (us);scan min (us);scan max (us);scan average (us);scan StdD (us);
apachejena;2.MoreComplexProduct10000Nodes;load;1;1;10000;16;32;32;50;1;0;;0;false;true;2317;0,43159257660768235;1817088,0;2;2;2,0;0,000;2;3;2,5;0,001;11;59;35,0;0,024;321664,0;153984;154111;154048,0;0,000;153984;154111;154048,0;0,000;;;;;;;;;;;;;
apachejena;2.MoreComplexProduct10000Nodes;load;2;1;10000;16;32;32;50;1;0;;0;false;true;2169;0,46104195481788846;1720832,0;1;1;1,0;0,000;2;3;2,5;0,001;11;59;35,0;0,024;310400,0;112896;112959;112928,0;0,000;112896;112959;112928,0;0,000;;;;;;;;;;;;;
apachejena;2.MoreComplexProduct10000Nodes;load;3;1;10000;16;32;32;50;1;0;;0;false;true;2098;0,47664442326024786;1669632,0;1;1;1,0;0,000;2;3;2,5;0,001;11;59;35,0;0,024;208448,0;197760;197887;197824,0;0,000;197760;197887;197824,0;0,000;;;;;;;;;;;;;
apachejena;2.MoreComplexProduct10000Nodes;run;1;1;10000;16;32;32;50;1;0;;0;false;true;2277297;4,391170760774726;448384,0;1;2;1,2096069868995634;0,000;2;3;2,995633187772926;0,000;15;193;82,5938864628821;0,043;8196,0;53856;708095;113669,31468531469;63,577;53856;630783;113192,2208;63,825;57120;708095;114145,45628742516;63,325;;;;;;;;;
apachejena;2.MoreComplexProduct10000Nodes;run;2;1;10000;16;32;32;50;1;0;;0;false;true;2643446;3,7829409036537913;448128,0;1;2;1,0263157894736843;0,000;2;3;2,9962406015037595;0,000;15;188;79,84210526315789;0,046;24216,0;56320;1040895;131956,35244755246;75,144;56320;750591;131285,8736;74,222;60864;1040895;132625,49301397207;76,046;;;;;;;;;
apachejena;2.MoreComplexProduct10000Nodes;run;3;1;10000;16;32;32;50;1;0;;0;false;true;2582408;3,872354794439918;450944,0;1;2;1,0115384615384615;0,000;2;3;2,996153846153846;0,000;16;185;77,4;0,043;47568,0;53504;716799;128905,08131868132;70,513;53504;712191;128345,7392;70,717;60832;716799;129463,30698602795;70,304;;;;;;;;;
orientdb;2.MoreComplexProduct10000Nodes;load;1;1;10000;16;32;32;50;1;0;;0;false;true;16836;0,059396531242575434;1,6818176E7;2;2;2,0;0,000;3;7;5,333333333333333;0,002;15;34;24,0;0,008;131,0;3624;3625;3625,0;0,000;3624;3625;3625,0;0,000;;;;;;;;;;;;;
orientdb;2.MoreComplexProduct10000Nodes;load;2;1;10000;16;32;32;50;1;0;;0;false;true;16167;0,06185439475474733;1,6142336E7;2;2;2,0;0,000;3;7;5,333333333333333;0,002;15;34;23,666666666666668;0,008;87,0;3366;3367;3367,0;0,000;3366;3367;3367,0;0,000;;;;;;;;;;;;;
orientdb;2.MoreComplexProduct10000Nodes;load;3;1;10000;16;32;32;50;1;0;;0;false;true;16278;0,06143260842855388;1,6257024E7;2;2;2,0;0,000;3;7;5,333333333333333;0,002;15;34;24,0;0,008;88,0;3686;3687;3687,0;0,000;3686;3687;3687,0;0,000;;;;;;;;;;;;;
orientdb;2.MoreComplexProduct10000Nodes;run;1;1;10000;16;32;32;50;1;0;;0;false;true;10697;934,8415443582313;1286656,0;2;2;2,0;0,000;3;7;5,333333333333333;0,002;17;141;60,333333333333336;0,057;111,0;32;345087;453,57572427572427;6,971;32;345087;475,6598;7,273;34;317439;431,53572854291417;6,656;;;;;;;;;
orientdb;2.MoreComplexProduct10000Nodes;run;2;1;10000;16;32;32;50;1;0;;0;false;true;9530;1049,3179433368311;1299968,0;2;2;2,0;0,000;3;6;4,5;0,002;17;123;70,0;0,053;101,0;33;201983;394,81813186813184;5,621;33;201983;350,6138;5,269;34;172799;438,9342315369261;5,951;;;;;;;;;
orientdb;2.MoreComplexProduct10000Nodes;run;3;1;10000;16;32;32;50;1;0;;0;false;true;10440;957,8544061302682;1289728,0;2;2;2,0;0,000;3;7;5,333333333333333;0,002;17;146;75,33333333333333;0,053;65,0;34;219263;439,09290709290707;5,958;34;219263;480,8725;6,401;35;160383;397,3967065868263;5,480;;;;;;;;;
sparksee;2.MoreComplexProduct10000Nodes;load;1;1;10000;16;32;32;50;1;0;;0;false;true;740;1,3513513513513513;408448,0;1;1;1,0;0,000;2;3;2,5;0,001;10;15;12,5;0,003;261824,0;954;954;954,0;0,000;954;954;954,0;0,000;;;;;;;;;;;;;
sparksee;2.MoreComplexProduct10000Nodes;load;2;1;10000;16;32;32;50;1;0;;0;false;true;745;1,342281879194631;484224,0;1;1;1,0;0,000;2;3;2,5;0,001;10;15;12,5;0,003;194624,0;917;917;917,0;0,000;917;917;917,0;0,000;;;;;;;;;;;;;
sparksee;2.MoreComplexProduct10000Nodes;load;3;1;10000;16;32;32;50;1;0;;0;false;true;742;1,3477088948787062;330368,0;1;1;1,0;0,000;2;3;2,5;0,001;10;14;12,0;0,002;349056,0;936;936;936,0;0,000;936;936;936,0;0,000;;;;;;;;;;;;;
sparksee;2.MoreComplexProduct10000Nodes;run;1;1;10000;16;32;32;50;1;0;;0;false;true;2146;4659,832246039143;223680,0;1;1;1,0;0,000;2;3;2,5;0,001;12;53;32,5;0,021;477312,0;38;2443;55,5999000999001;0,026;38;2443;48,2408;0,031;49;1065;62,94431137724551;0,016;;;;;;;;;
sparksee;2.MoreComplexProduct10000Nodes;run;2;1;10000;16;32;32;50;1;0;;0;false;true;2081;4805,3820278712155;198976,0;1;1;1,0;0,000;2;3;2,5;0,001;12;55;33,5;0,022;423040,0;39;1480;56,66848151848152;0,024;39;1448;48,776;0,024;51;1480;64,54520958083832;0,022;;;;;;;;;
sparksee;2.MoreComplexProduct10000Nodes;run;3;1;10000;16;32;32;50;1;0;;0;false;true;2087;4791,566842357451;316800,0;1;1;1,0;0,000;2;3;2,5;0,001;12;57;34,5;0,023;237760,0;39;2012;59,515534465534465;0,029;39;1712;51,1734;0,026;51;2012;67,84101796407185;0,029;;;;;;;;;
orientdb;1.SimpleProduct1000000Nodes;load;1;1;1000000;1;1;1;50;1;0;;0;false;true;17587;0,05686018081537499;1,7555456E7;1;1;1,0;0,000;3;7;5,333333333333333;0,002;15;35;24,333333333333332;0,008;107,0;3508;3509;3509,0;0,000;3508;3509;3509,0;0,000;;;;;;;;;;;;;
orientdb;1.SimpleProduct1000000Nodes;load;2;1;1000000;1;1;1;50;1;0;;0;false;true;17196;0,058153058850895556;1,7178624E7;2;2;2,0;0,000;3;7;5,333333333333333;0,002;15;34;24,0;0,008;80,0;4058;4059;4059,0;0,000;4058;4059;4059,0;0,000;;;;;;;;;;;;;
orientdb;1.SimpleProduct1000000Nodes;load;3;1;1000000;1;1;1;50;1;0;;0;false;true;17687;0,05653870074065698;1,7670144E7;2;2;2,0;0,000;3;7;5,333333333333333;0,002;15;35;24,333333333333332;0,008;86,0;4876;4879;4878,0;0,000;4876;4879;4878,0;0,000;;;;;;;;;;;;;
orientdb;1.SimpleProduct1000000Nodes;run;1;1;1000000;1;1;1;50;1;0;;0;false;true;315197;3172,6190287344107;1443328,0;1;2;1,2121212121212122;0,000;3;7;6,848484848484849;0,001;70;1664;658,7878787878788;0,424;73,0;32;2539519;127,18369396211084;6,132;32;2539519;126,049996;6,612;33;1225727;128,03396828396828;5,746;;;;;;;;;
orientdb;1.SimpleProduct1000000Nodes;run;2;1;1000000;1;1;1;50;1;0;;0;false;true;283754;3524,179394827914;1491456,0;1;2;1,8666666666666667;0,000;3;7;6,833333333333333;0,001;70;1868;745,2333333333333;0,439;70,0;32;3557375;113,77064172608098;6,146;32;2052095;107,491482;5,712;34;3557375;118,48001623001623;6,453;;;;;;;;;
orientdb;1.SimpleProduct1000000Nodes;run;3;1;1000000;1;1;1;50;1;0;;0;false;true;311846;3206,7110047908263;1536512,0;1;2;1,2727272727272727;0,000;3;7;6,848484848484849;0,001;70;1921;751,6666666666666;0,448;92,0;33;4118527;125,98915970809126;6,566;33;4118527;122,863317;7,096;34;2207743;128,3335440835441;6,139;;;;;;;;;
sparksee;1.SimpleProduct1000000Nodes;load;1;1;1000000;1;1;1;50;1;0;;0;false;true;948;1,0548523206751055;526592,0;1;1;1,0;0,000;2;3;2,5;0,001;10;14;12,0;0,002;355200,0;955;955;955,0;0,000;955;955;955,0;0,000;;;;;;;;;;;;;
sparksee;1.SimpleProduct1000000Nodes;load;2;1;1000000;1;1;1;50;1;0;;0;false;true;729;1,3717421124828533;383104,0;1;1;1,0;0,000;2;3;2,5;0,001;10;14;12,0;0,002;274304,0;948;948;948,0;0,000;948;948;948,0;0,000;;;;;;;;;;;;;
sparksee;1.SimpleProduct1000000Nodes;load;3;1;1000000;1;1;1;50;1;0;;0;false;true;1186;0,8431703204047217;608000,0;1;1;1,0;0,000;2;3;2,5;0,001;10;14;12,0;0,002;505216,0;966;966;966,0;0,000;966;966;966,0;0,000;;;;;;;;;;;;;
sparksee;1.SimpleProduct1000000Nodes;run;1;1;1000000;1;1;1;50;1;0;;0;false;true;;;;;;;0,000;;;;0,000;;;;0,429;;;;;0,877;;;;1,339;;;;0,028;;;;;;;;;
sparksee;1.SimpleProduct1000000Nodes;run;2;1;1000000;1;1;1;50;1;0;;0;false;true;;;;;;;0,000;;;;0,000;;;;0,396;;;;;0,054;;;;0,042;;;;0,061;;;;;;;;;
sparksee;1.SimpleProduct1000000Nodes;run;3;1;1000000;1;1;1;50;1;0;;0;false;true;;;;;;;0,000;;;;0,000;;;;0,380;;;;;0,031;;;;0,027;;;;0,031;;;;;;;;;
orientdb;2.MoreComplexProduct1000000Nodes;load;1;1;1000000;16;32;32;50;1;0;;0;false;true;9587;0,10430791697089808;9564160,0;1;1;1,0;0,000;3;6;4,5;0,002;15;34;24,5;0,010;73,0;3866;3867;3867,0;0,000;3866;3867;3867,0;0,000;;;;;;;;;;;;;
orientdb;2.MoreComplexProduct1000000Nodes;load;2;1;1000000;16;32;32;50;1;0;;0;false;true;16291;0,06138358602909582;1,6265216E7;2;2;2,0;0,000;3;7;5,333333333333333;0,002;15;34;24,0;0,008;73,0;4252;4255;4254,0;0,000;4252;4255;4254,0;0,000;;;;;;;;;;;;;
orientdb;2.MoreComplexProduct1000000Nodes;load;3;1;1000000;16;32;32;50;1;0;;0;false;true;16413;0,060927313714738314;1,6396288E7;2;2;2,0;0,000;3;7;5,333333333333333;0,002;15;35;24,333333333333332;0,008;79,0;3668;3669;3669,0;0,000;3668;3669;3669,0;0,000;;;;;;;;;;;;;
orientdb;2.MoreComplexProduct1000000Nodes;run;1;1;1000000;16;32;32;50;1;0;;0;false;true;236936;4220,549009015092;1473024,0;1;2;1,28;0,000;3;7;6,8;0,001;70;2117;796,32;0,538;72,0;31;1977343;110,136828891078;5,483;31;1652735;90,913534;4,338;33;1977343;129,32489449370954;6,426;;;;;;;;;
orientdb;2.MoreComplexProduct1000000Nodes;run;2;1;1000000;16;32;32;50;1;0;;0;false;true;274495;3643,053607533835;1359360,0;1;2;1,8275862068965518;0,000;3;7;6,827586206896552;0,001;70;1743;764,6551724137931;0,505;77,0;32;1412095;128,94729937916992;5,225;32;865791;112,833664;4,608;33;1412095;145,03140434162876;5,775;;;;;;;;;
orientdb;2.MoreComplexProduct1000000Nodes;run;3;1;1000000;16;32;32;50;1;0;;0;false;true;258486;3868,6814759793565;1496576,0;1;2;1,4074074074074074;0,000;3;7;6,814814814814815;0,001;70;1929;778,6296296296297;0,520;82,0;33;2222079;120,89042159297765;5,226;33;1839103;105,767951;4,805;35;2222079;135,9851782128013;5,615;;;;;;;;;
sparksee;2.MoreComplexProduct1000000Nodes;load;1;1;1000000;16;32;32;50;1;0;;0;false;true;1000;1,0;605952,0;2;2;2,0;0,000;2;3;2,5;0,001;10;14;12,0;0,002;328576,0;929;929;929,0;0,000;929;929;929,0;0,000;;;;;;;;;;;;;
sparksee;2.MoreComplexProduct1000000Nodes;load;2;1;1000000;16;32;32;50;1;0;;0;false;true;724;1,3812154696132597;443264,0;1;1;1,0;0,000;2;3;2,5;0,001;10;15;12,5;0,003;206400,0;983;983;983,0;0,000;983;983;983,0;0,000;;;;;;;;;;;;;
sparksee;2.MoreComplexProduct1000000Nodes;load;3;1;1000000;16;32;32;50;1;0;;0;false;true;739;1,3531799729364005;336512,0;1;1;1,0;0,000;2;3;2,5;0,001;10;14;12,0;0,002;342400,0;961;961;961,0;0,000;961;961;961,0;0,000;;;;;;;;;;;;;
sparksee;2.MoreComplexProduct1000000Nodes;run;1;1;1000000;16;32;32;50;1;0;;0;false;true;;;;;;;0,000;;;;0,000;;;;0,412;;;;;0,029;;;;0,026;;;;0,029;;;;;;;;;
sparksee;2.MoreComplexProduct1000000Nodes;run;2;1;1000000;16;32;32;50;1;0;;0;false;true;;;;;;;0,000;;;;0,000;;;;0,387;;;;;0,224;;;;0,307;;;;0,074;;;;;;;;;
sparksee;2.MoreComplexProduct1000000Nodes;run;3;1;1000000;16;32;32;50;1;0;;0;false;true;;;;;;;0,000;;;;0,000;;;;0,384;;;;;0,030;;;;0,026;;;;0,029;;;;;;;;;
orientdb;3.MostComplexProduct1000000Nodes;load;1;1;1000000;64;128;128;50;1;0;;0;false;true;9874;0,10127607859023699;9850880,0;1;1;1,0;0,000;3;6;4,5;0,002;15;35;25,0;0,010;83,0;3806;3807;3807,0;0,000;3806;3807;3807,0;0,000;;;;;;;;;;;;;
orientdb;3.MostComplexProduct1000000Nodes;load;2;1;1000000;64;128;128;50;1;0;;0;false;true;16856;0,05932605600379687;1,683456E7;1;1;1,0;0,000;3;7;5,333333333333333;0,002;15;34;24,0;0,008;83,0;3664;3665;3665,0;0,000;3664;3665;3665,0;0,000;;;;;;;;;;;;;
orientdb;3.MostComplexProduct1000000Nodes;load;3;1;1000000;64;128;128;50;1;0;;0;false;true;16829;0,059421237150157465;1,6801792E7;2;2;2,0;0,000;3;7;5,333333333333333;0,002;15;35;24,333333333333332;0,008;86,0;4056;4057;4057,0;0,000;4056;4057;4057,0;0,000;;;;;;;;;;;;;
orientdb;3.MostComplexProduct1000000Nodes;run;1;1;1000000;64;128;128;50;1;0;;0;false;true;301783;3313,6392706017236;1389056,0;1;2;1,5;0,001;3;7;6,84375;0,001;70;1569;617,71875;0,433;72,0;33;1810431;142,5049706967875;5,710;33;859135;126,192697;5,229;35;1810431;158,81525453894625;6,153;;;;;;;;;
orientdb;3.MostComplexProduct1000000Nodes;run;2;1;1000000;64;128;128;50;1;0;;0;false;true;291015;3436,248990601859;1410560,0;1;2;1,5161290322580645;0,000;3;7;6,838709677419355;0,001;70;1791;715,8387096774194;0,462;85,0;32;2254847;137,34823325777128;5,759;32;2254847;123,431956;5,788;34;1482751;151,26281293682172;5,730;;;;;;;;;
orientdb;3.MostComplexProduct1000000Nodes;run;3;1;1000000;64;128;128;50;1;0;;0;false;true;301051;3321,6963238786784;1555968,0;1;2;1,71875;0,000;3;7;6,84375;0,001;70;1811;629,96875;0,336;69,0;33;1567743;142,0920713836456;5,750;33;1567743;120,759163;5,013;34;1538047;163,42237746994866;6,404;;;;;;;;;
sparksee;3.MostComplexProduct1000000Nodes;load;1;1;1000000;64;128;128;50;1;0;;0;false;true;1006;0,9940357852882704;463232,0;2;2;2,0;0,000;2;3;2,5;0,001;10;14;12,0;0,002;477824,0;970;970;970,0;0,000;970;970;970,0;0,000;;;;;;;;;;;;;
sparksee;3.MostComplexProduct1000000Nodes;load;2;1;1000000;64;128;128;50;1;0;;0;false;true;962;1,0395010395010396;518784,0;1;1;1,0;0,000;2;3;2,5;0,001;10;14;12,0;0,002;373888,0;943;943;943,0;0,000;943;943;943,0;0,000;;;;;;;;;;;;;
sparksee;3.MostComplexProduct1000000Nodes;load;3;1;1000000;64;128;128;50;1;0;;0;false;true;684;1,4619883040935673;488320,0;1;1;1,0;0,000;2;3;2,5;0,001;10;14;12,0;0,002;128096,0;951;951;951,0;0,000;951;951;951,0;0,000;;;;;;;;;;;;;
sparksee;3.MostComplexProduct1000000Nodes;run;1;1;1000000;64;128;128;50;1;0;;0;false;true;;;;;;;0,000;;;;0,000;;;;0,389;;;;;0,103;;;;0,027;;;;0,143;;;;;;;;;
sparksee;3.MostComplexProduct1000000Nodes;run;2;1;1000000;64;128;128;50;1;0;;0;false;true;;;;;;;0,000;;;;0,000;;;;0,404;;;;;0,028;;;;0,027;;;;0,027;;;;;;;;;
sparksee;3.MostComplexProduct1000000Nodes;run;3;1;1000000;64;128;128;50;1;0;;0;false;true;;;;;;;0,000;;;;0,000;;;;0,414;;;;;0,090;;;;0,027;;;;0,124;;;;;;;;;
orientdb;3.MostComplexProduct100000Nodes;load;1;1;100000;64;128;128;50;1;0;;0;false;true;17288;0,05784359093012494;1,7260544E7;1;1;1,0;0,000;3;7;5,333333333333333;0,002;15;34;24,0;0,008;92,0;3708;3709;3709,0;0,000;3708;3709;3709,0;0,000;;;;;;;;;;;;;
orientdb;3.MostComplexProduct100000Nodes;load;2;1;100000;64;128;128;50;1;0;;0;false;true;19218;0,052034550941825373;1,9193856E7;1;2;1,6666666666666667;0,000;3;7;5,333333333333333;0,002;15;35;23,333333333333332;0,008;84,0;3540;3541;3541,0;0,000;3540;3541;3541,0;0,000;;;;;;;;;;;;;
orientdb;3.MostComplexProduct100000Nodes;load;3;1;100000;64;128;128;50;1;0;;0;false;true;18921;0,05285132921092966;1,8898944E7;2;2;2,0;0,000;3;7;5,333333333333333;0,002;15;34;21,666666666666668;0,009;69,0;3548;3549;3549,0;0,000;3548;3549;3549,0;0,000;;;;;;;;;;;;;
orientdb;3.MostComplexProduct100000Nodes;run;1;1;100000;64;128;128;50;1;0;;0;false;true;50781;1969,2404639530532;1450496,0;1;2;1,5714285714285714;0,000;3;7;6,285714285714286;0,001;23;159;92,0;0,051;68,0;34;590847;237,3575949683522;6,362;34;562687;218,79484;6,160;36;590847;255,91775151478794;6,557;;;;;;;;;
orientdb;3.MostComplexProduct100000Nodes;run;2;1;100000;64;128;128;50;1;0;;0;false;true;30350;3294,8929159802306;1327616,0;2;2;2,0;0,000;3;7;6,0;0,002;23;463;177,0;0,155;72,0;32;616959;136,66188366814322;4,618;32;616959;112,2448;4,107;33;552447;161,07554942308076;5,078;;;;;;;;;
orientdb;3.MostComplexProduct100000Nodes;run;3;1;100000;64;128;128;50;1;0;;0;false;true;52870;1891,4318138831095;1237504,0;2;2;2,0;0,000;3;7;6,285714285714286;0,001;23;376;185,0;0,111;68,0;32;611839;248,8168378213525;6,067;32;454143;239,85199;6,012;34;611839;257,78043073969644;6,123;;;;;;;;;
sparksee;3.MostComplexProduct100000Nodes;load;1;1;100000;64;128;128;50;1;0;;0;false;true;768;1,3020833333333333;517248,0;2;2;2,0;0,000;2;3;2,5;0,001;10;15;12,5;0,003;182464,0;947;947;947,0;0,000;947;947;947,0;0,000;;;;;;;;;;;;;
sparksee;3.MostComplexProduct100000Nodes;load;2;1;100000;64;128;128;50;1;0;;0;false;true;773;1,2936610608020698;323968,0;1;1;1,0;0,000;2;3;2,5;0,001;10;14;12,0;0,002;374912,0;981;981;981,0;0,000;981;981;981,0;0,000;;;;;;;;;;;;;
sparksee;3.MostComplexProduct100000Nodes;load;3;1;100000;64;128;128;50;1;0;;0;false;true;1431;0,6988120195667366;997632,0;1;1;1,0;0,000;2;3;2,5;0,001;10;14;12,0;0,002;364928,0;956;956;956,0;0,000;956;956;956,0;0,000;;;;;;;;;;;;;
sparksee;3.MostComplexProduct100000Nodes;run;1;1;100000;64;128;128;50;1;0;;0;false;true;14991;6670,6690681075315;331904,0;1;2;1,3333333333333333;0,000;2;3;2,6666666666666665;0,000;19;298;192,0;0,123;856320,0;40;4587;59,108092433529656;0,022;40;4587;50,79988;0,023;48;2749;67,41514188013679;0,018;;;;;;;;;
sparksee;3.MostComplexProduct100000Nodes;run;2;1;100000;64;128;128;50;1;0;;0;false;true;14961;6684,045184145445;341376,0;1;1;1,0;0,000;2;3;2,6666666666666665;0,000;18;299;192,33333333333334;0,124;911104,0;39;80703;59,58305918585699;0,225;39;4579;50,40734;0,026;48;80703;68,75749395084688;0,317;;;;;;;;;
sparksee;3.MostComplexProduct100000Nodes;run;3;1;100000;64;128;128;50;1;0;;0;false;true;15172;6591,08884787767;272512,0;1;1;1,0;0,000;2;3;2,6666666666666665;0,000;18;299;192,0;0,124;1077760,0;40;81343;59,73003889727719;0,185;40;81343;51,43692;0,258;48;12575;68,02199692043114;0,045;;;;;;;;;
neo4j;1.SimpleProduct10000Nodes;load;1;1;10000;1;1;1;50;1;0;;0;false;true;5261;0,19007793195210035;3423232,0;1;2;1,5;0,001;3;3;3,0;0,000;11;33;22,0;0,011;1271296,0;547328;547839;547584,0;0,000;547328;547839;547584,0;0,000;;;;;;;;;;;;;
neo4j;1.SimpleProduct10000Nodes;load;2;1;10000;1;1;1;50;1;0;;0;false;true;5392;0,18545994065281898;3372032,0;1;2;1,5;0,001;3;3;3,0;0,000;12;33;22,5;0,011;1464832,0;537600;538111;537856,0;0,000;537600;538111;537856,0;0,000;;;;;;;;;;;;;
neo4j;1.SimpleProduct10000Nodes;load;3;1;10000;1;1;1;50;1;0;;0;false;true;5150;0,1941747572815534;3322880,0;1;2;1,5;0,001;3;3;3,0;0,000;11;33;22,0;0,011;1285632,0;524288;524799;524544,0;0,000;524288;524799;524544,0;0,000;;;;;;;;;;;;;
neo4j;1.SimpleProduct10000Nodes;run;1;1;10000;1;1;1;50;1;0;;0;false;true;2040257;4,90134331116129;1724928,0;1;2;1,6407766990291262;0,000;3;11;9,975728155339805;0,001;16;151;76,96116504854369;0,030;3597312,0;54912;648191;87148,38127893022;39,917;54912;581119;84822,7888;39,658;56864;648191;88892,7500750075;40,022;;;;;;;;;
neo4j;1.SimpleProduct10000Nodes;run;2;1;10000;1;1;1;50;1;0;;0;false;true;2031705;4,921974400811141;1869312,0;1;2;1,6146341463414635;0,000;3;11;10,019512195121951;0,001;15;148;77,6780487804878;0,030;3271680,0;52704;635903;86790,63192182411;36,051;52704;635903;84185,7408;34,608;56928;565247;88744,49564956495;36,977;;;;;;;;;
neo4j;1.SimpleProduct10000Nodes;run;3;1;10000;1;1;1;50;1;0;;0;false;true;2067626;4,8364646217449385;2075136,0;1;2;1,6778846153846154;0,000;3;11;10,024038461538462;0,001;15;155;76,89423076923077;0,030;3742720,0;54816;587775;88299,25664323676;41,070;54816;587775;85951,624;40,525;56736;567807;90060,15721572157;41,386;;;;;;;;;
apachejena;1.SimpleProduct10000Nodes;load;1;1;10000;1;1;1;50;1;0;;0;false;true;2184;0,45787545787545786;1671680,0;3;3;3,0;0,000;2;3;2,5;0,001;12;59;35,5;0,024;183488,0;307200;307455;307328,0;0,000;307200;307455;307328,0;0,000;;;;;;;;;;;;;
apachejena;1.SimpleProduct10000Nodes;load;2;1;10000;1;1;1;50;1;0;;0;false;true;2258;0,4428697962798937;1891840,0;1;1;1,0;0,000;2;3;2,5;0,001;11;59;35,0;0,024;197824,0;144640;144767;144704,0;0,000;144640;144767;144704,0;0,000;;;;;;;;;;;;;
apachejena;1.SimpleProduct10000Nodes;load;3;1;10000;1;1;1;50;1;0;;0;false;true;2051;0,48756704046806437;1674752,0;1;1;1,0;0,000;2;3;2,5;0,001;11;59;35,0;0,024;186304,0;166400;166527;166464,0;0,000;166400;166527;166464,0;0,000;;;;;;;;;;;;;
apachejena;1.SimpleProduct10000Nodes;run;1;1;10000;1;1;1;50;1;0;;0;false;true;2465830;4,05542961193594;447872,0;1;3;1,1733870967741935;0,000;2;3;2,995967741935484;0,000;15;177;74,13709677419355;0,039;136384,0;54016;712703;105603,96776958683;65,066;54528;653823;104543,936;64,879;54016;712703;106399,0711071107;65,194;;;;;;;;;
apachejena;1.SimpleProduct10000Nodes;run;2;1;10000;1;1;1;50;1;0;;0;false;true;2536271;3,942796333672545;449152,0;1;2;1,0235294117647058;0,000;2;3;2,996078431372549;0,000;16;179;73,58823529411765;0,038;113824,0;51616;971263;108626,13337905022;70,802;51616;809471;107662,7984;70,678;52448;971263;109348,70687068706;70,887;;;;;;;;;
apachejena;1.SimpleProduct10000Nodes;run;3;1;10000;1;1;1;50;1;0;;0;false;true;2437063;4,103299750560408;448896,0;1;2;1,0285714285714285;0,000;2;3;2,9959183673469387;0,000;15;185;75,46938775510205;0,040;172224,0;52416;893951;104371,60089147951;64,149;52416;709631;103130,1008;63,732;52864;893951;105302,8190819082;64,444;;;;;;;;;
orientdb;1.SimpleProduct10000Nodes;load;1;1;10000;1;1;1;50;1;0;;0;false;true;15840;0,06313131313131314;1,5814656E7;1;1;1,0;0,000;3;7;5,333333333333333;0,002;15;35;24,666666666666668;0,008;83,0;4036;4037;4037,0;0,000;4036;4037;4037,0;0,000;;;;;;;;;;;;;
orientdb;1.SimpleProduct10000Nodes;load;2;1;10000;1;1;1;50;1;0;;0;false;true;16547;0,06043391551338611;1,6519168E7;1;1;1,0;0,000;3;7;5,333333333333333;0,002;15;34;23,0;0,008;76,0;3536;3537;3537,0;0,000;3536;3537;3537,0;0,000;;;;;;;;;;;;;
orientdb;1.SimpleProduct10000Nodes;load;3;1;10000;1;1;1;50;1;0;;0;false;true;16641;0,06009254251547383;1,6617472E7;2;2;2,0;0,000;3;7;5,333333333333333;0,002;15;35;24,333333333333332;0,008;69,0;4022;4023;4023,0;0,000;4022;4023;4023,0;0,000;;;;;;;;;;;;;
orientdb;1.SimpleProduct10000Nodes;run;1;1;10000;1;1;1;50;1;0;;0;false;true;9535;1048,767697954903;1271296,0;1;2;1,5;0,001;3;6;4,5;0,002;17;106;61,5;0,045;114,0;32;279807;339,7944882564718;5,787;32;144511;290,6024;4,758;33;279807;376,69224422442244;6,451;;;;;;;;;
orientdb;1.SimpleProduct10000Nodes;run;2;1;10000;1;1;1;50;1;0;;0;false;true;11384;878,4258608573437;1399296,0;2;2;2,0;0,000;3;7;5,333333333333333;0,002;17;59;37,0;0,017;113,0;32;215167;413,2159694839705;6,093;32;215167;368,2939;5,784;33;204927;446,91089108910893;6,315;;;;;;;;;
orientdb;1.SimpleProduct10000Nodes;run;3;1;10000;1;1;1;50;1;0;;0;false;true;10903;917,1787581399615;1286656,0;2;3;2,6666666666666665;0,000;3;7;5,333333333333333;0,002;17;40;31,333333333333332;0,010;106,0;32;308479;397,95744042516714;6,317;32;308479;406,9253;6,451;33;263935;391,23087308730874;6,215;;;;;;;;;
sparksee;1.SimpleProduct10000Nodes;load;1;1;10000;1;1;1;50;1;0;;0;false;true;739;1,3531799729364005;387456,0;1;1;1,0;0,000;2;3;2,5;0,001;10;14;12,0;0,002;287872,0;944;944;944,0;0,000;944;944;944,0;0,000;;;;;;;;;;;;;
sparksee;1.SimpleProduct10000Nodes;load;2;1;10000;1;1;1;50;1;0;;0;false;true;745;1,342281879194631;323200,0;1;1;1,0;0,000;2;3;2,5;0,001;10;14;12,0;0,002;356480,0;976;976;976,0;0,000;976;976;976,0;0,000;;;;;;;;;;;;;
sparksee;1.SimpleProduct10000Nodes;load;3;1;10000;1;1;1;50;1;0;;0;false;true;743;1,3458950201884252;380800,0;2;2;2,0;0,000;2;3;2,5;0,001;10;14;12,0;0,002;299136,0;964;964;964,0;0,000;964;964;964,0;0,000;;;;;;;;;;;;;
